base	train_task	seed	method	eval_task	score	samples	metric	metrics_path	metrics_sha256	reused	origin
Llama-3.1-8B-Instruct	tulu	44	functional_flat	tulu	63.4011090573013	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed44__functional_flat/metrics.json	1918a1d09fbce42a506212bde98ca92d8c9d64361d6b6c42eaa5cc1e989c09da	False	extension
Llama-3.1-8B-Instruct	magicoder	42	original_lora	tulu	55.45286506469501	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed42__original_lora/metrics.json	5588882cb41767c709830b7bbf1e9f4b63a0476720c4ea7ecf1d6ca42da21c6f	False	extension
Llama-3.1-8B-Instruct	magicoder	42	hns_f4_s1	tulu	60.44362292051756	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed42__hns_f4_s1/metrics.json	118bf1d5c5223e4abbdb6f1b8abd626cae34dccb0f1ce33bc3bfd2c18b52fa7a	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a05	tulu	60.258780036968574	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed42__functional_hns_a05/metrics.json	9d3ddd9089707e164c7c0bdbfb1681ac0d6f35f264a8b916f3dd9cce72003301	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a10	tulu	60.0739371534196	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed42__functional_hns_a10/metrics.json	64b3eeef931047a46acae529504479fe865ea135ba789e23c1d97083842b2a74	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_flat	tulu	59.51940850277264	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed42__functional_flat/metrics.json	e4a168ea10b87cf3e38b5761ba767f7d31970911eb582d5f463e14d265fc4e45	False	extension
Llama-3.1-8B-Instruct	metamath	42	original_lora	tulu	54.34380776340111	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed42__original_lora/metrics.json	ed21e49a4dd7aa85495b53796fc9de310a1acdbc7a5274802c727fc5cec4438e	False	extension
Llama-3.1-8B-Instruct	metamath	42	hns_f4_s1	tulu	58.78003696857671	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed42__hns_f4_s1/metrics.json	634d28e0ce9f5fa708394661726b6bd660263138f06a47866eb05d270ca97e97	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a05	tulu	59.88909426987061	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed42__functional_hns_a05/metrics.json	c49f5050765a338063c91dd0f9a65b13b068bedc1fd77a28dd66f85981f0e5f6	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a10	tulu	59.33456561922365	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed42__functional_hns_a10/metrics.json	47477fb23298940e2691826a725186442e08d17047f4a864ca089188499ce2d2	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_flat	tulu	57.85582255083179	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed42__functional_flat/metrics.json	0f8dc10289193eacc2cb9a1fa4b1d7869fda04455795946e68158b5608f451a7	False	extension
Llama-3.1-8B-Instruct	tulu	42	original_lora	tulu	63.21626617375231	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed42__original_lora/metrics.json	080a8d8cf4e1a29240bbdc2c8b52836f44f28c070fb04e0bc5418b70da4475ad	False	extension
Llama-3.1-8B-Instruct	tulu	42	hns_f4_s1	tulu	64.87985212569316	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed42__hns_f4_s1/metrics.json	8c2d1be4f0b20c3743bcd9e6f3a7b7c312320a034b805bc0c2cd61781d1cc9e2	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a05	tulu	65.98890942698706	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed42__functional_hns_a05/metrics.json	56feef743ff3ef6d6d47883b75bfdd9236628b0bda74cb3d447fcb2e1e7bd5b8	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a10	tulu	64.87985212569316	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed42__functional_hns_a10/metrics.json	4a7055096ced0ab552d0a8751b1e4224651643a7765a81048b02ab992cfa560e	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_flat	tulu	65.24953789279112	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed42__functional_flat/metrics.json	cdd2c8e0b658768ce77d29bc1b5be29497dc9d5e061b2c97c983a3eb44936d74	False	extension
Llama-3.1-8B-Instruct	base		base	commonsense	71.3917020346049	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/base/metrics.json	128ac9c4b484e452790662a60f55686831f013b8cf0bab78d2c923654ccc2dba	False	extension
Llama-3.1-8B-Instruct	magicoder	43	original_lora	commonsense	71.00868972615606	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed43__original_lora/metrics.json	c0f2f752b0ef813426894c043f0c2a0a236efebc360f867de2bf0250c2bf59c5	False	extension
Llama-3.1-8B-Instruct	magicoder	43	hns_f4_s1	commonsense	72.17000293023685	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed43__hns_f4_s1/metrics.json	4c3d33f2bcf3a39273d76b44cad6ecbe9e0f61e78ff39dbd33bb8292d741e28f	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a05	commonsense	72.02747914111161	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed43__functional_hns_a05/metrics.json	b5f8a906442acc0b7790b645101c369a861c3c3261cd8475dfc31839ddeb20ab	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a10	commonsense	71.7482275136797	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed43__functional_hns_a10/metrics.json	7eef3677ae2ebb0613ba0cb733f096294490d662375cfab5262d4d53b0384215	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_flat	commonsense	71.59856818691918	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed43__functional_flat/metrics.json	89b304236a38ab0dd7b308d41b65fa675761198599c32c0ce8e0e941d28d0b06	False	extension
Llama-3.1-8B-Instruct	metamath	43	original_lora	commonsense	63.77376191024572	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed43__original_lora/metrics.json	9f99137ba1868e41e50ecefefca4e2d1575846f613e35bb5adf0599b1df21fd9	False	extension
Llama-3.1-8B-Instruct	metamath	43	hns_f4_s1	commonsense	71.85118758170628	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed43__hns_f4_s1/metrics.json	e8f31f0018ea91a821d840fae81e704acde0898e8d307541d8a98f8dbff09d56	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a05	commonsense	72.90331264483282	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed43__functional_hns_a05/metrics.json	5c92e94f7a9005bde1ee52723855fea2f6c269a3fe790075e006c7da756976f6	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a10	commonsense	72.91758287503936	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed43__functional_hns_a10/metrics.json	745b8cb9361408f8d82360c6cb2bce14b73f36ea772d059b359b19f183ea2d4c	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_flat	commonsense	72.85211372721004	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed43__functional_flat/metrics.json	2c683a2a0d703ed75ff8712c60e18ab1b4ee840ac49680613abc0806cf557cfc	False	extension
Llama-3.1-8B-Instruct	tulu	43	original_lora	commonsense	73.77639264331081	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed43__original_lora/metrics.json	c157ae4dac45d8161506982fcc8a086b9b2603617c604c5c45810e31150474de	False	extension
Llama-3.1-8B-Instruct	tulu	43	hns_f4_s1	commonsense	72.39501806149278	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed43__hns_f4_s1/metrics.json	c61090c06435f57d7a32416325faecad24bae4a016d8255f36c782f34b5add8e	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a05	commonsense	71.7733930900011	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed43__functional_hns_a05/metrics.json	fdfc969251703544e9a9040bacdf87469d12e13046fb4875605e9d4c96ee3d52	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a10	commonsense	71.3252013669252	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed43__functional_hns_a10/metrics.json	3a08e844a22b396592a01079e5b68a47eb898ece419ba0739d14c4d68af87858	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_flat	commonsense	71.30546866509697	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed43__functional_flat/metrics.json	3a121a555cd26c601ba16ff0c0e6b231e6cb4101d4a33853b75a9e7fa3ba7e04	False	extension
Llama-3.1-8B-Instruct	magicoder	44	original_lora	commonsense	71.2165234496967	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed44__original_lora/metrics.json	417ed87ef83f20f73ac531536746c9fd1957f9b22795b836926e01b12d6f405a	False	extension
Llama-3.1-8B-Instruct	magicoder	44	hns_f4_s1	commonsense	71.9614516023422	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed44__hns_f4_s1/metrics.json	e01d91c806a6c6d974266788a8b3e171325c4eb0cf07ff1b503ae90fee8d0578	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a05	commonsense	72.03708886126911	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed44__functional_hns_a05/metrics.json	dae9e528b000f4a09155d7b48ff3a143d31ef40f44f021ab822575b92fa239b5	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a10	commonsense	71.97395961199062	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed44__functional_hns_a10/metrics.json	4f8b5f878be508aa1939499fb47a113a48a139dbfb1babad0a704a4e867a588e	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_flat	commonsense	71.98944758208219	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed44__functional_flat/metrics.json	786fdf9cb9ffd0779be9e84deda2b03628899a79e142e570b8a95e50ad685155	False	extension
Llama-3.1-8B-Instruct	metamath	44	original_lora	commonsense	64.11415579316244	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed44__original_lora/metrics.json	05313b06b78bbc8e454b58b7b127077761303aeade84a8e70f83f80345347c7f	False	extension
Llama-3.1-8B-Instruct	metamath	44	hns_f4_s1	commonsense	71.91343661293956	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed44__hns_f4_s1/metrics.json	0e02725ff638b4fb013fde6e30d71901d979d378c9dbc1a609c68c4f7ce18ab1	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a05	commonsense	72.67291202303153	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed44__functional_hns_a05/metrics.json	c6e57f57d9131df7e0cff7982dff2d02220cc207bfcd3257d5efe7b0dcec55b2	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a10	commonsense	72.74620193720732	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed44__functional_hns_a10/metrics.json	8ef3500deec83538b54308cce34dd2beaf19f8413c56a2a3c8323550171f8921	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_flat	commonsense	72.71611024241858	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed44__functional_flat/metrics.json	041ca3f97089368fa4cb6fee1e4b6b3bc45349e3814313f3a982bf2501763a17	False	extension
Llama-3.1-8B-Instruct	tulu	44	original_lora	commonsense	73.70140145924779	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed44__original_lora/metrics.json	d3b0f0bb2efde4eed5bdce4fa6a072b1c96ffe3abd8ab80dfb912ae0d4a55d7e	False	extension
Llama-3.1-8B-Instruct	tulu	44	hns_f4_s1	commonsense	71.7563346699031	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed44__hns_f4_s1/metrics.json	cea83ca357e25328505b4e169924ddd21ed1497cecc8fb34b4825921136a1fb5	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a05	commonsense	71.19916299723074	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed44__functional_hns_a05/metrics.json	3b3dc2bb3c6d0e142fcccbf538d8fd15c74779828c9fabb266fa07346c541ef9	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a10	commonsense	70.97494325052563	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed44__functional_hns_a10/metrics.json	7b8fc63e370e4685348b9e1bc30a7ff8406a84dd5cc1ed1006f50ad276de5c13	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_flat	commonsense	70.95428085406624	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed44__functional_flat/metrics.json	4b88d8976dad70c3ec81a69991cbb2e53c4cb302b778e897e6c9e836e68a05d1	False	extension
Llama-3.1-8B-Instruct	magicoder	42	original_lora	commonsense	69.10028349871595	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed42__original_lora/metrics.json	dcfed3aaa1d3c6ea60cb34d1bb0c2fed109b3c19c35cd330dcb2f568c6765ff4	False	extension
Llama-3.1-8B-Instruct	magicoder	42	hns_f4_s1	commonsense	70.32626654200732	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed42__hns_f4_s1/metrics.json	7ab555c49b041b99c2a193dd2c8a2e347ba39b1cfac450114bc5434bb6a761ec	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a05	commonsense	70.63568304232153	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed42__functional_hns_a05/metrics.json	0e78cbce713dd081ab13e06addc2e169aa3a21268b62a3e70949b69b58625949	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a10	commonsense	70.79574506514017	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed42__functional_hns_a10/metrics.json	29e76acd8b27879735a3aab42f872cdd09279c0fdaa751e20ef3229319e2b4f9	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_flat	commonsense	70.6749510537421	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/magicoder__seed42__functional_flat/metrics.json	8f46c2e69af308d4047d28dd1185d546a6d3b9f35b4db309382ce8479a3fd7e9	False	extension
Llama-3.1-8B-Instruct	metamath	42	original_lora	commonsense	65.03916506071839	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed42__original_lora/metrics.json	0905418086571b3bd6d627acc964411697c42874768c5680740f5ea5b5f1d93c	False	extension
Llama-3.1-8B-Instruct	metamath	42	hns_f4_s1	commonsense	69.64851425192025	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed42__hns_f4_s1/metrics.json	57ee53ef6067021b0f3c8caca95e07413ec70a2133b0081ffacc299187da32d0	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a05	commonsense	69.67472265424884	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed42__functional_hns_a05/metrics.json	20f097e36185f6635d772f84925054c88a6a680f33e69d4a99d3157b311cf78a	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a10	commonsense	69.76241184769867	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed42__functional_hns_a10/metrics.json	4340c640967a3134370acc03b9ead2a8ec2742ff737b011725bddf0c40781fc7	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_flat	commonsense	69.91200565343844	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/metamath__seed42__functional_flat/metrics.json	a04d76fc49fcbf5b6877b0828f30580e60f7bad96807bfded515d6fc8e456f4b	False	extension
Llama-3.1-8B-Instruct	tulu	42	original_lora	commonsense	71.27823483564126	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed42__original_lora/metrics.json	b43cb0c5d6674964c5a236efc0d681c2f558b4552dcfb66bc758cde622244697	False	extension
Llama-3.1-8B-Instruct	tulu	42	hns_f4_s1	commonsense	70.40657795092362	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed42__hns_f4_s1/metrics.json	436810190a382cdcef1851c775e9e03bbc2d4d5ca727f1726fe67334fd3fbab2	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a05	commonsense	70.2462436624136	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed42__functional_hns_a05/metrics.json	f56c386d18ff3b0ff88a6be395fb6ac0c0dcc09eeeea3e110b627a54d7253576	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a10	commonsense	70.37895960030787	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed42__functional_hns_a10/metrics.json	8681e882b625c33af2b65689317984b5807870c1e04005255b3d29e60032da66	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_flat	commonsense	70.35732350930049	22419	macro_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/commonsense/tulu__seed42__functional_flat/metrics.json	64c64bee0710543d62ba4f347db14de4f7820d3a1017851aa5abc7fb52e31dcd	False	extension
